"Price","District","City","Type","EnergyCertificate","Parking","ConstructionYear","TotalArea","Elevator","TotalRooms","LivingArea","NumberOfBathrooms","lat","long"
720000,"Lisboa","Oeiras","Apartment","A",0,2023,177,"True",4,150,3,38.7077507,-9.1365919
205000,"Setúbal","Almada","Apartment","E",0,1970,59,"False",3,59,1,38.5241783,-8.8932341
230000,"Lisboa","Vila Franca de Xira","Apartment","F",0,1990,102,"False",4,102,2,38.7077507,-9.1365919
215000,"Porto","Porto","House","No Certificate",1,1966,90,"False",3,39,2,41.1494512,-8.6107884
335000,"Porto","Porto","House","C",1,2022,81,"True",4,81,1,41.1494512,-8.6107884
175000,"Porto","Matosinhos","House","No Certificate",0,1988,29,"False",2,29,1,41.1494512,-8.6107884
199000,"Porto","Gondomar","Apartment","B-",1,2021,54,"True",2,49,1,41.1494512,-8.6107884
175000,"Viana do Castelo","Viana do Castelo","Apartment","C",0,1991,103,"True",4,95,2,41.694867,-8.831088
269990,"Braga","Vila Nova de Famalicão","House","No Certificate",0,1985,123,"False",4,123,2,41.5510583,-8.4280045
169900,"Braga","Guimarães","Apartment","C",0,1994,108,"True",4,108,2,41.5510583,-8.4280045
107000,"Coimbra","Coimbra","Apartment","D",0,1951,65,"False",4,65,1,40.2111931,-8.4294632
287500,"Leiria","Alcobaça","House","A",1,2020,112,"False",4,112,2,39.7437902,-8.8071119
259000,"Lisboa","Amadora","Apartment","D",0,2010,91,"True",2,82,1,38.7077507,-9.1365919
365000,"Lisboa","Amadora","Apartment","B",0,2020,89,"True",3,79,2,38.7077507,-9.1365919
240000,"Lisboa","Lisboa","Apartment","D",0,1951,48,"False",3,43,1,38.7077507,-9.1365919
169900,"Porto","Porto","Apartment","D",0,1996,39,"False",2,39,1,41.1494512,-8.6107884
139900,"Porto","Vila Nova de Gaia","House","No Certificate",0,1971,35,"False",2,35,1,41.1494512,-8.6107884
145000,"Porto","Vila Nova de Gaia","Apartment","D",1,1990,83,"False",3,70,1,41.1494512,-8.6107884
185000,"Porto","Vila Nova de Gaia","Apartment","E",0,1998,124,"False",3,93,2,41.1494512,-8.6107884
380000,"Setúbal","Almada","House","D",1,1999,157,"False",4,157,3,38.5241783,-8.8932341
185000,"Setúbal","Seixal","Apartment","E",0,1979,81,"False",4,81,1,38.5241783,-8.8932341
265000,"Coimbra","Coimbra","Apartment","A+",0,2024,84,"False",4,84,2,40.2111931,-8.4294632
397000,"Lisboa","Lisboa","Apartment","D",0,1961,65,"False",3,60,1,38.7077507,-9.1365919
950000,"Lisboa","Oeiras","Apartment","B",1,2024,127,"True",4,120,3,38.7077507,-9.1365919
595000,"Lisboa","Oeiras","Apartment","E",0,1981,90,"True",4,80,2,38.7077507,-9.1365919
295000,"Lisboa","Oeiras","Apartment","D",1,1989,80,"True",3,71,1,38.7077507,-9.1365919
750000,"Lisboa","Oeiras","Apartment","C",1,1996,169,"True",4,160,2,38.7077507,-9.1365919
820000,"Lisboa","Lisboa","Apartment","A",1,2023,107,"True",3,86,2,38.7077507,-9.1365919
290000,"Lisboa","Sintra","Apartment","C",0,1980,90,"False",4,80,2,38.7077507,-9.1365919
175170,"Lisboa","Sintra","Apartment","C",0,1977,70,"False",3,61,1,38.7077507,-9.1365919
235000,"Porto","Maia","Apartment","C",1,2003,105,"False",3,105,2,41.1494512,-8.6107884
62500,"Santarém","Santarém","House","F",1,1962,106,"False",3,106,1,39.2363637,-8.6867081
105000,"Setúbal","Moita","Apartment","F",0,1986,78,"False",3,78,1,38.5241783,-8.8932341
315000,"Setúbal","Barreiro","House","B",0,2024,97,"False",3,85,2,38.5241783,-8.8932341
275000,"Coimbra","Coimbra","Apartment","A+",0,2024,84,"False",4,84,2,40.2111931,-8.4294632
850000,"Lisboa","Lisboa","Apartment","C",0,2013,120,"True",2,108,2,38.7077507,-9.1365919
255000,"Lisboa","Sintra","Apartment","D",0,1998,111,"True",4,100,2,38.7077507,-9.1365919
159000,"Lisboa","Sintra","Apartment","D",0,1988,68,"False",3,67,1,38.7077507,-9.1365919
525000,"Lisboa","Lisboa","Apartment","D",0,1950,75,"False",3,70,2,38.7077507,-9.1365919
279000,"Lisboa","Sintra","Apartment","F",0,1991,98,"True",3,88,2,38.7077507,-9.1365919
160000,"Porto","Porto","Apartment","D",0,1973,37,"True",2,31,1,41.1494512,-8.6107884
160000,"Santarém","Tomar","House","C",0,1997,125,"False",4,125,2,39.2363637,-8.6867081
138000,"Santarém","Entroncamento","Apartment","E",0,1989,97,"False",4,68,2,39.2363637,-8.6867081
99000,"Setúbal","Almada","Apartment","No Certificate",0,1966,59,"False",3,55,1,38.5241783,-8.8932341
239500,"Setúbal","Sesimbra","House","E",1,2002,89,"False",3,70,1,38.5241783,-8.8932341
225000,"Lisboa","Amadora","Apartment","D",0,1980,87,"False",4,80,2,38.7077507,-9.1365919
285000,"Lisboa","Lisboa","Apartment","D",0,1978,71,"False",4,63,2,38.7077507,-9.1365919
191500,"Lisboa","Vila Franca de Xira","Apartment","D",0,1990,80,"False",3,80,1,38.7077507,-9.1365919
379000,"Lisboa","Sintra","Apartment","C",0,1997,130,"True",4,120,2,38.7077507,-9.1365919
460000,"Lisboa","Cascais","Apartment","D",0,1975,70,"False",3,70,1,38.7077507,-9.1365919
345000,"Porto","Porto","Apartment","No Certificate",0,2021,71,"True",1,71,1,41.1494512,-8.6107884
175800,"Setúbal","Setúbal","Apartment","C",0,1976,63,"False",3,56,1,38.5241783,-8.8932341
145000,"Leiria","Caldas da Rainha","Apartment","D",0,1988,90,"False",3,90,1,39.7437902,-8.8071119
353000,"Lisboa","Lisboa","Apartment","C",1,2004,122,"True",4,109,2,38.7077507,-9.1365919
480000,"Lisboa","Cascais","House","B-",1,2012,134,"False",4,123,3,38.7077507,-9.1365919
180000,"Lisboa","Sintra","Apartment","D",0,1976,85,"False",3,85,1,38.7077507,-9.1365919
63000,"Coimbra","Figueira da Foz","House","No Certificate",0,1981,32,"False",2,32,1,40.2111931,-8.4294632
292500,"Lisboa","Cascais","Apartment","C",0,1988,78,"True",3,72,2,38.7077507,-9.1365919
650000,"Lisboa","Lisboa","Apartment","C",1,1974,117,"False",4,117,2,38.7077507,-9.1365919
310000,"Lisboa","Oeiras","Apartment","E",0,1973,73,"False",3,66,1,38.7077507,-9.1365919
274000,"Évora","Évora","Apartment","C",1,2000,98,"False",3,98,1,38.5707742,-7.9092808
150000,"Leiria","Caldas da Rainha","Apartment","C",0,1967,95,"False",4,95,2,39.7437902,-8.8071119
350000,"Lisboa","Lisboa","Apartment","D",0,1951,69,"False",4,54,1,38.7077507,-9.1365919
237500,"Lisboa","Lisboa","Apartment","D",0,1950,30,"False",1,27,1,38.7077507,-9.1365919
495000,"Lisboa","Lisboa","Apartment","B",0,2023,79,"True",3,55,1,38.7077507,-9.1365919
159000,"Lisboa","Vila Franca de Xira","Apartment","C",0,1979,68,"False",3,67,1,38.7077507,-9.1365919
290000,"Leiria","Alcobaça","House","E",1,1985,110,"False",4,110,2,39.7437902,-8.8071119
150000,"Leiria","Caldas da Rainha","Apartment","C",0,1979,60,"True",3,60,1,39.7437902,-8.8071119
350000,"Lisboa","Sintra","House","E",0,1950,111,"False",4,100,2,38.7077507,-9.1365919
250000,"Lisboa","Lisboa","Apartment","D",0,1951,55,"False",4,50,1,38.7077507,-9.1365919
189000,"Porto","Vila Nova de Gaia","Apartment","C",0,1992,74,"True",3,74,1,41.1494512,-8.6107884
590000,"Porto","Porto","Apartment","D",1,1961,84,"False",4,77,2,41.1494512,-8.6107884
130000,"Santarém","Tomar","Apartment","C",0,1986,91,"False",4,85,2,39.2363637,-8.6867081
175000,"Setúbal","Seixal","Apartment","D",0,1975,102,"False",4,100,2,38.5241783,-8.8932341
172500,"Setúbal","Setúbal","Apartment","C",0,1995,85,"False",3,75,1,38.5241783,-8.8932341
749000,"Porto","Vila Nova de Gaia","Apartment","No Certificate",1,2002,94,"True",3,94,2,41.1494512,-8.6107884
350000,"Lisboa","Lisboa","Apartment","C",0,1953,72,"True",2,60,1,38.7077507,-9.1365919
55000,"Santarém","Tomar","House","E",0,1988,104,"False",4,55,1,39.2363637,-8.6867081
350000,"Lisboa","Lisboa","Apartment","E",0,1970,98,"True",4,98,1,38.7077507,-9.1365919
392000,"Lisboa","Lisboa","Apartment","C",0,1951,70,"False",4,63,2,38.7077507,-9.1365919
110000,"Porto","Vila Nova de Gaia","House","E",1,1976,56,"False",3,56,1,41.1494512,-8.6107884
120000,"Setúbal","Setúbal","Apartment","C",0,1978,88,"False",4,88,2,38.5241783,-8.8932341
280000,"Lisboa","Lisboa","Apartment","A",0,2023,56,"False",2,56,1,38.7077507,-9.1365919
429000,"Lisboa","Lisboa","Apartment","D",1,1979,85,"True",3,76,2,38.7077507,-9.1365919
187500,"Évora","Évora","Apartment","D",0,1988,72,"False",3,72,1,38.5707742,-7.9092808
187500,"Évora","Évora","Apartment","D",0,1988,72,"False",3,72,1,38.5707742,-7.9092808
187500,"Évora","Évora","Apartment","D",0,1988,72,"False",3,72,1,38.5707742,-7.9092808
225000,"Faro","Portimão","Apartment","D",0,1987,53,"True",2,53,1,37.0162727,-7.9351771
235000,"Lisboa","Sintra","Apartment","C",1,1996,78,"True",3,73,1,38.7077507,-9.1365919
420000,"Lisboa","Oeiras","Apartment","C",0,1988,93,"True",4,92,2,38.7077507,-9.1365919
217000,"Braga","Vila Verde","Apartment","No Certificate",0,2005,134,"True",4,124,2,41.5510583,-8.4280045
230000,"Faro","Portimão","Apartment","C",0,1981,68,"True",3,55,1,37.0162727,-7.9351771
1420000,"Lisboa","Cascais","House","D",1,1994,180,"True",4,171,3,38.7077507,-9.1365919
219000,"Lisboa","Amadora","Apartment","C",0,1987,65,"False",2,65,1,38.7077507,-9.1365919
220000,"Faro","Albufeira","Apartment","C",0,1992,65,"False",2,51,1,37.0162727,-7.9351771
159000,"Faro","Portimão","Apartment","C",0,2006,46,"True",2,42,1,37.0162727,-7.9351771
4e+05,"Lisboa","Lisboa","Apartment","C",0,1977,70,"True",3,60,1,38.7077507,-9.1365919
206000,"Lisboa","Sintra","Apartment","F",0,1992,92,"False",3,92,1,38.7077507,-9.1365919
299000,"Lisboa","Loures","Apartment","C",0,1985,100,"True",4,90,2,38.7077507,-9.1365919
6e+05,"Lisboa","Lisboa","Apartment","F",1,2014,102,"True",3,102,2,38.7077507,-9.1365919
375000,"Lisboa","Sintra","Apartment","D",1,1996,160,"True",4,114,2,38.7077507,-9.1365919
180000,"Lisboa","Sintra","Apartment","C",0,1976,93,"False",4,70,1,38.7077507,-9.1365919
170000,"Porto","Vila Nova de Gaia","Apartment","C",0,1999,62,"True",3,62,1,41.1494512,-8.6107884
185000,"Porto","Porto","Apartment","B-",0,2019,43,"False",1,28,1,41.1494512,-8.6107884
192500,"Setúbal","Almada","Apartment","D",0,1983,84,"False",3,67,1,38.5241783,-8.8932341
296000,"Setúbal","Almada","Apartment","C",0,1995,86,"True",3,86,1,38.5241783,-8.8932341
399000,"Lisboa","Lisboa","Apartment","C",0,1977,100,"True",3,90,1,38.7077507,-9.1365919
280000,"Lisboa","Lisboa","Apartment","A",0,2023,56,"False",2,56,1,38.7077507,-9.1365919
319900,"Porto","Vila Nova de Gaia","Apartment","B",1,2007,126,"True",4,126,2,41.1494512,-8.6107884
175000,"Porto","Porto","House","No Certificate",0,2024,34,"False",3,34,1,41.1494512,-8.6107884
220000,"Porto","Matosinhos","Apartment","No Certificate",0,1980,78,"True",4,78,1,41.1494512,-8.6107884
285000,"Lisboa","Cascais","Apartment","D",0,1988,163,"False",3,86,1,38.7077507,-9.1365919
210000,"Lisboa","Sintra","Apartment","C",0,1994,80,"True",3,80,1,38.7077507,-9.1365919
245000,"Lisboa","Sintra","Apartment","D",0,1968,85,"False",4,85,2,38.7077507,-9.1365919
665000,"Lisboa","Lisboa","Apartment","D",0,1951,128,"False",3,95,3,38.7077507,-9.1365919
158500,"Setúbal","Setúbal","Apartment","D",0,1971,79,"True",4,69,2,38.5241783,-8.8932341
220000,"Setúbal","Moita","Apartment","B-",0,2005,107,"True",4,107,2,38.5241783,-8.8932341
280000,"Porto","Vila Nova de Gaia","House","D",1,1999,61,"False",3,61,1,41.1494512,-8.6107884
185000,"Porto","Porto","Apartment","A+",0,2023,37,"True",1,37,1,41.1494512,-8.6107884
145000,"Porto","Vila Nova de Gaia","Apartment","C",0,1995,53,"False",4,53,1,41.1494512,-8.6107884
139900,"Setúbal","Barreiro","Apartment","D",0,1977,73,"False",2,73,2,38.5241783,-8.8932341
228500,"Coimbra","Coimbra","Apartment","D",0,1962,117,"False",4,117,3,40.2111931,-8.4294632
615000,"Lisboa","Lisboa","Apartment","B",1,2008,123,"False",3,97,2,38.7077507,-9.1365919
425000,"Lisboa","Oeiras","Apartment","C",0,1990,103,"True",4,103,2,38.7077507,-9.1365919
160000,"Lisboa","Vila Franca de Xira","Apartment","C",0,1996,70,"False",4,70,2,38.7077507,-9.1365919
485000,"Lisboa","Loures","House","C",0,2003,169,"False",4,153,3,38.7077507,-9.1365919
81500,"Leiria","Alcobaça","House","No Certificate",0,1950,60,"False",4,49,2,39.7437902,-8.8071119
165000,"Braga","Vila Nova de Famalicão","Apartment","No Certificate",0,2000,115,"True",4,115,2,41.5510583,-8.4280045
310000,"Coimbra","Figueira da Foz","Apartment","B-",1,2024,86,"True",3,86,2,40.2111931,-8.4294632
374500,"Lisboa","Mafra","Apartment","E",1,2001,127,"True",3,114,2,38.7077507,-9.1365919
215000,"Lisboa","Sintra","Apartment","D",1,2000,77,"False",2,69,1,38.7077507,-9.1365919
243000,"Aveiro","Aveiro","Apartment","D",0,1983,129,"True",4,129,2,40.640496,-8.6537841
215000,"Braga","Guimarães","House","E",1,1987,140,"False",4,140,2,41.5510583,-8.4280045
150000,"Coimbra","Coimbra","House","No Certificate",1,1989,37,"False",3,37,1,40.2111931,-8.4294632
319000,"Leiria","Nazaré","Apartment","F",1,1990,122,"True",4,92,2,39.7437902,-8.8071119
725000,"Lisboa","Oeiras","Apartment","B-",1,2004,159,"True",3,142,3,38.7077507,-9.1365919
252350,"Lisboa","Lourinhã","Apartment","B-",1,2005,105,"True",3,87,2,38.7077507,-9.1365919
1290000,"Lisboa","Lisboa","Apartment","A+",1,2023,144,"True",4,144,3,38.7077507,-9.1365919
370000,"Lisboa","Lisboa","Apartment","E",0,1951,56,"False",1,50,1,38.7077507,-9.1365919
245000,"Lisboa","Loures","Apartment","D",0,1988,72,"False",4,72,1,38.7077507,-9.1365919
255000,"Lisboa","Sintra","Apartment","A",1,2023,86,"True",3,75,2,38.7077507,-9.1365919
142000,"Santarém","Entroncamento","Apartment","E",0,1986,120,"False",3,97,1,39.2363637,-8.6867081
436000,"Lisboa","Amadora","Apartment","C",1,2010,172,"False",4,137,3,38.7077507,-9.1365919
398000,"Lisboa","Loures","House","No Certificate",1,2023,105,"False",3,100,2,38.7077507,-9.1365919
195000,"Porto","Gondomar","Apartment","B-",1,2021,54,"True",2,42,2,41.1494512,-8.6107884
270000,"Setúbal","Seixal","Apartment","C",0,2005,123,"False",4,101,2,38.5241783,-8.8932341
714000,"Setúbal","Almada","House","A+",0,2018,159,"False",4,134,3,38.5241783,-8.8932341
225000,"Porto","Maia","Apartment","B",1,2005,97,"True",3,97,2,41.1494512,-8.6107884
160000,"Porto","Valongo","Apartment","D",1,2001,87,"True",3,87,1,41.1494512,-8.6107884
207500,"Setúbal","Almada","Apartment","C",0,1999,72,"True",3,67,1,38.5241783,-8.8932341
215000,"Lisboa","Cascais","House","No Certificate",0,1978,32,"False",2,32,1,38.7077507,-9.1365919
298000,"Lisboa","Lisboa","Apartment","D",0,2016,42,"False",3,42,1,38.7077507,-9.1365919
295000,"Lisboa","Oeiras","Apartment","E",0,1955,97,"False",3,62,1,38.7077507,-9.1365919
150000,"Porto","Maia","Apartment","D",1,2000,70,"True",2,58,1,41.1494512,-8.6107884
169000,"Setúbal","Almada","Apartment","F",0,1976,63,"True",3,63,1,38.5241783,-8.8932341
175000,"Setúbal","Seixal","Apartment","E",0,1981,72,"True",3,72,1,38.5241783,-8.8932341
222500,"Faro","Portimão","Apartment","D",1,1984,75,"True",2,57,1,37.0162727,-7.9351771
165000,"Faro","Olhão","Apartment","C",0,2010,64,"False",2,64,1,37.0162727,-7.9351771
120000,"Porto","Vila Nova de Gaia","Apartment","D",1,1996,59,"False",1,56,1,41.1494512,-8.6107884
286000,"Faro","Faro","Apartment","B-",0,2010,128,"False",3,109,1,37.0162727,-7.9351771
325000,"Faro","Portimão","Apartment","D",1,2010,118,"True",3,88,2,37.0162727,-7.9351771
515000,"Lisboa","Lisboa","Apartment","B-",1,2020,68,"True",2,41,2,38.7077507,-9.1365919
450000,"Lisboa","Lisboa","Apartment","E",1,1996,128,"True",4,111,2,38.7077507,-9.1365919
250000,"Lisboa","Oeiras","Apartment","D",0,1988,63,"False",3,63,1,38.7077507,-9.1365919
780000,"Lisboa","Lisboa","Apartment","B-",1,1989,110,"True",4,110,2,38.7077507,-9.1365919
650000,"Lisboa","Mafra","House","B-",0,2021,103,"False",4,90,3,38.7077507,-9.1365919
172000,"Coimbra","Coimbra","Apartment","D",0,1992,83,"True",3,83,1,40.2111931,-8.4294632
298000,"Faro","Loulé","Apartment","B-",1,2000,56,"False",3,56,1,37.0162727,-7.9351771
312000,"Faro","Tavira","Apartment","B-",1,2008,120,"True",4,120,2,37.0162727,-7.9351771
385000,"Faro","Portimão","Apartment","A",1,2023,114,"True",4,114,2,37.0162727,-7.9351771
360000,"Faro","Portimão","Apartment","A",1,2023,115,"True",4,114,2,37.0162727,-7.9351771
370000,"Faro","Portimão","Apartment","A",1,2023,114,"True",4,114,2,37.0162727,-7.9351771
402500,"Faro","Portimão","Apartment","A+",1,2023,141,"True",4,101,2,37.0162727,-7.9351771
260000,"Leiria","Alcobaça","Apartment","E",0,1999,94,"False",3,94,2,39.7437902,-8.8071119
349000,"Leiria","Caldas da Rainha","House","E",0,2023,134,"True",4,132,1,39.7437902,-8.8071119
215000,"Leiria","Caldas da Rainha","Apartment","E",1,2003,95,"True",3,95,2,39.7437902,-8.8071119
360000,"Lisboa","Lisboa","Apartment","C",0,1958,70,"True",3,66,1,38.7077507,-9.1365919
159900,"Lisboa","Sintra","Apartment","D",0,1984,76,"False",3,76,1,38.7077507,-9.1365919
620000,"Lisboa","Cascais","Apartment","B",0,2000,130,"True",4,117,2,38.7077507,-9.1365919
315000,"Lisboa","Sintra","Apartment","C",0,2000,122,"True",4,110,2,38.7077507,-9.1365919
315000,"Lisboa","Sintra","Apartment","C",0,2000,122,"True",4,110,2,38.7077507,-9.1365919
585000,"Lisboa","Oeiras","House","B-",0,2013,108,"False",3,90,2,38.7077507,-9.1365919
224500,"Lisboa","Odivelas","Apartment","D",0,2003,67,"False",2,63,1,38.7077507,-9.1365919
205000,"Lisboa","Vila Franca de Xira","Apartment","C",0,2008,150,"True",4,112,2,38.7077507,-9.1365919
420000,"Lisboa","Oeiras","Apartment","C",1,1997,106,"True",4,103,2,38.7077507,-9.1365919
165000,"Lisboa","Alenquer","Apartment","C",0,2001,84,"True",3,84,1,38.7077507,-9.1365919
760000,"Lisboa","Lisboa","Apartment","A",1,2024,95,"False",2,78,2,38.7077507,-9.1365919
260000,"Lisboa","Sintra","Apartment","D",0,1991,76,"False",3,70,1,38.7077507,-9.1365919
185000,"Lisboa","Sintra","Apartment","D",0,1992,79,"True",3,71,1,38.7077507,-9.1365919
230000,"Lisboa","Sintra","Apartment","D",0,2002,107,"True",3,105,1,38.7077507,-9.1365919
185000,"Lisboa","Loures","Apartment","C",0,1988,72,"False",3,58,1,38.7077507,-9.1365919
396000,"Lisboa","Odivelas","Apartment","C",1,2006,124,"True",4,124,2,38.7077507,-9.1365919
253000,"Lisboa","Sintra","Apartment","C",0,2006,117,"False",3,64,1,38.7077507,-9.1365919
375000,"Lisboa","Loures","Apartment","B",0,2010,106,"True",3,93,2,38.7077507,-9.1365919
269000,"Porto","Porto","Apartment","No Certificate",0,2024,47,"False",1,47,1,41.1494512,-8.6107884
260000,"Leiria","Alcobaça","Apartment","E",0,1999,94,"False",3,94,2,39.7437902,-8.8071119
164900,"Porto","Valongo","Apartment","D",1,1996,66,"False",4,66,1,41.1494512,-8.6107884
87000,"Santarém","Tomar","Apartment","C",0,1986,51,"False",3,39,1,39.2363637,-8.6867081
390000,"Setúbal","Seixal","House","B",0,2018,147,"False",4,147,3,38.5241783,-8.8932341
154900,"Setúbal","Barreiro","Apartment","D",0,1966,60,"False",3,60,1,38.5241783,-8.8932341
240000,"Setúbal","Almada","Apartment","D",0,1964,80,"False",4,70,1,38.5241783,-8.8932341
160000,"Setúbal","Palmela","Apartment","F",0,1980,68,"False",3,62,2,38.5241783,-8.8932341
99000,"Setúbal","Palmela","Apartment","E",0,1995,70,"False",3,70,1,38.5241783,-8.8932341
223000,"Faro","Loulé","Apartment","D",0,1984,98,"False",3,71,1,37.0162727,-7.9351771
390000,"Faro","Portimão","Apartment","C",1,2010,185,"True",4,111,2,37.0162727,-7.9351771
235000,"Faro","Portimão","Apartment","C",0,1991,68,"True",2,63,1,37.0162727,-7.9351771
150000,"Faro","Faro","Apartment","C",0,1974,54,"False",2,54,1,37.0162727,-7.9351771
175000,"Faro","Portimão","Apartment","C",0,2016,120,"True",4,107,2,37.0162727,-7.9351771
254500,"Faro","Portimão","Apartment","A",0,2021,191,"True",4,113,2,37.0162727,-7.9351771
165000,"Leiria","Alcobaça","Apartment","D",0,2016,114,"False",4,114,2,39.7437902,-8.8071119
85000,"Santarém","Entroncamento","Apartment","D",0,1986,62,"False",3,57,1,39.2363637,-8.6867081
130000,"Setúbal","Montijo","Apartment","C",0,1999,84,"False",3,77,1,38.5241783,-8.8932341
180000,"Setúbal","Seixal","Apartment","D",0,1992,85,"False",3,75,2,38.5241783,-8.8932341
194000,"Setúbal","Almada","Apartment","E",0,1986,45,"False",3,45,1,38.5241783,-8.8932341
236800,"Setúbal","Setúbal","Apartment","D",0,1989,92,"True",4,92,2,38.5241783,-8.8932341
295000,"Setúbal","Grândola","Apartment","D",1,2000,55,"True",2,55,1,38.5241783,-8.8932341
205000,"Setúbal","Seixal","Apartment","D",0,2007,87,"True",4,76,2,38.5241783,-8.8932341
117500,"Castelo Branco","Covilhã","Apartment","C",0,1971,81,"False",4,81,2,39.97675825,-7.4460599299667
235000,"Évora","Évora","House","D",0,2007,98,"False",3,98,1,38.5707742,-7.9092808
187500,"Faro","Portimão","Apartment","C",0,1971,62,"True",3,59,1,37.0162727,-7.9351771
235000,"Faro","Portimão","Apartment","D",0,1983,113,"True",4,104,2,37.0162727,-7.9351771
280000,"Leiria","Alcobaça","Apartment","D",1,2006,90,"False",3,90,1,39.7437902,-8.8071119
175000,"Porto","Porto","Apartment","D",0,1992,65,"False",4,65,1,41.1494512,-8.6107884
250000,"Porto","Maia","Apartment","E",0,2003,114,"True",2,95,1,41.1494512,-8.6107884
295000,"Porto","Vila Nova de Gaia","Apartment","C",0,2002,110,"True",4,110,3,41.1494512,-8.6107884
280000,"Porto","Porto","Apartment","B-",0,2020,43,"False",1,43,1,41.1494512,-8.6107884
285000,"Porto","Matosinhos","Apartment","No Certificate",0,1991,92,"True",4,92,2,41.1494512,-8.6107884
390000,"Porto","Vila Nova de Gaia","Apartment","C",0,2008,132,"True",4,132,2,41.1494512,-8.6107884
193000,"Porto","Gondomar","Apartment","D",1,1979,100,"False",3,84,2,41.1494512,-8.6107884
199000,"Porto","Matosinhos","Apartment","D",1,2001,96,"False",3,75,1,41.1494512,-8.6107884
349900,"Porto","Porto","Apartment","A",1,2018,95,"True",3,95,2,41.1494512,-8.6107884
207000,"Lisboa","Sintra","Apartment","E",0,1995,87,"False",2,78,1,38.7077507,-9.1365919
330000,"Lisboa","Lisboa","Apartment","C",0,1988,80,"False",4,62,1,38.7077507,-9.1365919
85000,"Coimbra","Coimbra","House","No Certificate",0,1994,110,"False",4,100,2,40.2111931,-8.4294632
3e+05,"Coimbra","Coimbra","Apartment","No Certificate",0,2023,70,"True",3,62,2,40.2111931,-8.4294632
190000,"Faro","Portimão","Apartment","C",0,1974,89,"False",4,84,2,37.0162727,-7.9351771
249000,"Faro","Tavira","Apartment","C",1,2009,95,"True",4,95,2,37.0162727,-7.9351771
110000,"Faro","Albufeira","Apartment","C",0,1999,50,"True",1,50,1,37.0162727,-7.9351771
345000,"Leiria","Nazaré","House","No Certificate",0,2004,96,"False",3,96,2,39.7437902,-8.8071119
225000,"Leiria","Alcobaça","House","C",0,2017,137,"False",4,137,2,39.7437902,-8.8071119
530000,"Leiria","Alcobaça","House","No Certificate",1,2023,148,"True",4,148,2,39.7437902,-8.8071119
515000,"Lisboa","Lisboa","Apartment","C",0,1974,98,"True",4,80,2,38.7077507,-9.1365919
194000,"Lisboa","Lisboa","Apartment","C",0,2010,58,"False",2,58,1,38.7077507,-9.1365919
490000,"Lisboa","Lisboa","Apartment","D",0,1977,95,"True",4,90,3,38.7077507,-9.1365919
155000,"Lisboa","Sintra","Apartment","D",0,1996,67,"True",2,64,1,38.7077507,-9.1365919
435000,"Lisboa","Loures","Apartment","B-",0,2010,138,"True",4,118,2,38.7077507,-9.1365919
650000,"Lisboa","Cascais","Apartment","E",0,1992,134,"True",4,116,2,38.7077507,-9.1365919
207000,"Lisboa","Sintra","Apartment","E",0,1995,87,"False",2,78,1,38.7077507,-9.1365919
399000,"Lisboa","Lisboa","Apartment","D",0,1951,90,"False",4,60,1,38.7077507,-9.1365919
535000,"Lisboa","Lisboa","Apartment","C",1,2009,84,"True",2,75,1,38.7077507,-9.1365919
330000,"Lisboa","Lisboa","Apartment","C",0,1988,80,"False",4,62,1,38.7077507,-9.1365919
270000,"Lisboa","Odivelas","Apartment","D",0,1985,93,"True",3,93,1,38.7077507,-9.1365919
4e+05,"Lisboa","Odivelas","Apartment","B-",1,2007,122,"True",3,81,2,38.7077507,-9.1365919
330000,"Lisboa","Oeiras","Apartment","D",0,1985,68,"False",2,60,1,38.7077507,-9.1365919
159000,"Lisboa","Alenquer","Apartment","D",0,2002,80,"False",3,80,1,38.7077507,-9.1365919
415000,"Lisboa","Oeiras","Apartment","C",1,2000,100,"True",3,90,2,38.7077507,-9.1365919
539000,"Lisboa","Oeiras","Apartment","C",0,2001,126,"True",4,115,2,38.7077507,-9.1365919
169900,"Lisboa","Sintra","Apartment","E",0,1988,64,"False",3,64,1,38.7077507,-9.1365919
375000,"Lisboa","Cascais","Apartment","C",0,1992,84,"True",3,74,1,38.7077507,-9.1365919
180000,"Lisboa","Sintra","Apartment","D",0,1995,86,"True",3,86,1,38.7077507,-9.1365919
535000,"Lisboa","Cascais","Apartment","C",0,2013,168,"False",3,95,2,38.7077507,-9.1365919
199000,"Lisboa","Loures","Apartment","E",1,1986,91,"False",2,86,2,38.7077507,-9.1365919
295000,"Lisboa","Lisboa","Apartment","B-",0,1972,78,"False",3,70,1,38.7077507,-9.1365919
98000,"Lisboa","Lisboa","Apartment","D",0,1951,32,"False",2,30,1,38.7077507,-9.1365919
550000,"Lisboa","Odivelas","Apartment","C",1,2004,147,"True",4,124,2,38.7077507,-9.1365919
345000,"Lisboa","Loures","Apartment","D",1,2002,128,"True",4,115,2,38.7077507,-9.1365919
365000,"Lisboa","Oeiras","Apartment","D",0,2003,100,"True",2,90,2,38.7077507,-9.1365919
242500,"Lisboa","Sintra","Apartment","E",0,1988,102,"True",3,100,1,38.7077507,-9.1365919
299000,"Lisboa","Sintra","Apartment","F",1,1979,142,"False",4,122,2,38.7077507,-9.1365919
165000,"Lisboa","Sintra","House","No Certificate",1,1986,115,"False",4,115,1,38.7077507,-9.1365919
